EG10160		b4213	ECK4209	cpdB	CPDB-MONOMER		2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase // CpdB	cpdB // b4213 // ECK4209	EG10160
G7579	icc	b3032	ECK3023	cpdA	G7579-MONOMER		cAMP phosphodiesterase	cAMP phosphodiesterase // CpdA // Icc	cpdA // icc // b3032 // ECK3023	G7579
EG11463		b3816	ECK3810	corA	CORA-MONOMER		Ni(2+)/Co(2+)/Mg(2+) transporter	Ni(2+)/Co(2+)/Mg(2+) transporter // CorA // CorA magnesium ion MIT transporter // nickel/cobalt/magnesium transporter // Ni<sup>2+</sup>/Co<sup>2+</sup>/Mg<sup>2+</sup> transporter	corA // b3816 // ECK3810	EG11463
G6260	ybaR	b0484	ECK0478	copA	MONOMER0-4382 // G6260-MONOMER		soluble Cu<sup>+</sup> chaperone // Cu<sup>+</sup> exporting P-type ATPase	soluble Cu<sup>+</sup> chaperone // YbaR // CopA // CopA(Z) // Cu<sup>+</sup> exporting P-type ATPase // AtcU	copA // ybaR // b0484 // ECK0478	G6260
G6569	ycfQ	b1111	ECK1097	comR	G6569-MONOMER		DNA-binding transcriptional repressor ComR	DNA-binding transcriptional repressor ComR // ComR // YcfQ // ComR	comR // ycfQ // b1111 // ECK1097	G6569
G6246		b0446	ECK0440	cof	G6246-MONOMER		HMP-PP phosphatase	HMP-PP phosphatase // Cof	cof // b0446 // ECK0440	G6246
EG11327		b0336	ECK0333	codB	CODB-MONOMER			CodB // CodB cytosine NCS1 transporter // CodB	codB // b0336 // ECK0333	EG11327
EG11326		b0337	ECK0334	codA	CYTDEAM-MONOMER		cytosine/isoguanine deaminase	cytosine/isoguanine deaminase // CodA	codA // b0337 // ECK0334	EG11326
EG13238		b1993	ECK1988	cobU	COBU-MONOMER		cobinamide-P guanylyltransferase / cobinamide kinase	cobinamide-P guanylyltransferase / cobinamide kinase // CobU	cobU // b1993 // ECK1988	EG13238
EG12151		b1991	ECK1986	cobT	DMBPPRIBOSYLTRANS-MONOMER		nicotinate-nucleotide&mdash;dimethylbenzimidazole phosphoribosyltransferase	nicotinate-nucleotide&mdash;dimethylbenzimidazole phosphoribosyltransferase // CobT	cobT // b1991 // ECK1986	EG12151
EG12150		b1992	ECK1987	cobS	COBS-MONOMER			CobS	cobS // b1992 // ECK1987	EG12150
G6349	phpB	b0638	ECK0631	cobC	RIBAZOLEPHOSPHAT-MONOMER		putative adenosylcobalamin phosphatase/&alpha;-ribazole phosphatase	putative adenosylcobalamin phosphatase/&alpha;-ribazole phosphatase // PhpB // CobC	cobC // phpB // b0638 // ECK0631	G6349
G6577	ycfY	b1120	ECK1106	cobB	MONOMER0-4534 // G6577-MONOMER		CobB-S // protein-lysine deacetylase/desuccinylase/delipoylase	CobB-S // YcfY // CobB // protein-lysine deacetylase/desuccinylase/delipoylase // CobB-L	cobB // ycfY // b1120 // ECK1106	G6577
EG12312	yacE	b0103	ECK0103	coaE	EG12312-MONOMER			YacE // CoaE	coaE // yacE // b0103 // ECK0103	EG12312
EG11190	yicA // kdtB	b3634	ECK3624	coaD	PANTEPADENYLYLTRAN-MONOMER		pantetheine-phosphate adenylyltransferase	pantetheine-phosphate adenylyltransferase // YicA // KdtB // CoaD // PPAT	coaD // yicA // kdtB // b3634 // ECK3624	EG11190
EG10922	panK // rts // ts-9	b3974	ECK3966	coaA	PANTOTHENATE-KIN-MONOMER		pantothenate kinase	pantothenate kinase // Rts // PanK // CoaA // type I pantothenate kinase	coaA // panK // rts // ts-9 // b3974 // ECK3966	EG10922
G6869	ydgT	b1625	ECK1621	cnu	G6869-MONOMER		H-NS- and StpA-binding protein	H-NS- and StpA-binding protein // YdgT // Cnu	cnu // ydgT // b1625 // ECK1621	G6869
G6268	ybbN	b0492	ECK0486	cnoX	G6268-MONOMER		chaperedoxin	chaperedoxin // CnoX // Trxsc // YbbN	cnoX // ybbN // b0492 // ECK0486	G6268
EG11791	tolM	b2934	ECK2929	cmtB	CMTB-MONOMER		mannitol-specific PTS enzyme IIA component CmtB	mannitol-specific PTS enzyme IIA component CmtB // TolM // Enzyme IIA<sup>Cmt</sup> // EIIA<sup>Cmt</sup> // Enzyme III<sup>Cmt</sup> // CmtB	cmtB // tolM // b2934 // ECK2929	EG11791
EG11792		b2933	ECK2928	cmtA	CMTA-MONOMER		mannitol-specific PTS enzyme IICB component CmtA	mannitol-specific PTS enzyme IICB component CmtA // EIICB<sup>Cmt</sup> // Enzyme IICB<sup>Cmt</sup> // CmtA	cmtA // b2933 // ECK2928	EG11792
EG12167	ycbD // smtA	b0921	ECK0912	cmoM	EG12167-MONOMER		tRNA <b>cmo</b><sup>5</sup>U34 methyltransferase	tRNA <b>cmo</b><sup>5</sup>U34 methyltransferase // CmoM // YcbD // SmtA	cmoM // ycbD // smtA // b0921 // ECK0912	EG12167
G7021	yecP	b1871	ECK1872	cmoB	G7021-MONOMER		tRNA U34 carboxymethyltransferase	tRNA U34 carboxymethyltransferase // YecP // CmoB	cmoB // yecP // b1871 // ECK1872	G7021
G7020	yecO	b1870	ECK1871	cmoA	G7020-MONOMER		carboxy-<i>S</i>-adenosyl-L-methionine synthase	carboxy-<i>S</i>-adenosyl-L-methionine synthase // CmoA // YecO	cmoA // yecO // b1870 // ECK1871	G7020
EG11265	ycaF // mssA // ycaG	b0910	ECK0901	cmk	CMPKI-MONOMER		cytidylate kinase	cytidylate kinase // YcaF // YcaG // MssA // Cmk	cmk // ycaF // mssA // ycaG // b0910 // ECK0901	EG11265
G6551	ymdC	b1046	ECK1032	clsC	G6551-MONOMER		cardiolipin synthase C	cardiolipin synthase C // ClsC // YmdC // cardiolipin synthase 3	clsC // ymdC // b1046 // ECK1032	G6551
G6406	ybhO	b0789	ECK0778	clsB	G6406-MONOMER		cardiolipin synthase B	cardiolipin synthase B // ClsB // YbhO // cardiolipin synthase 2	clsB // ybhO // b0789 // ECK0778	G6406
EG11608	yciJ // nov // cls	b1249	ECK1243	clsA	CARDIOLIPSYN-MONOMER		cardiolipin synthase A	cardiolipin synthase A // ClsA // YciJ // Nov // Cls // cardiolipin synthase 1	clsA // yciJ // nov // cls // b1249 // ECK1243	EG11608
EG10159	lopC	b0438	ECK0432	clpX	EG10159-MONOMER		ATP-dependent Clp protease ATP-binding subunit ClpX	ATP-dependent Clp protease ATP-binding subunit ClpX // LopC // ClpX	clpX // lopC // b0438 // ECK0432	EG10159
G6463	yljA	b0881	ECK0872	clpS	G6463-MONOMER		specificity factor for ClpA-ClpP chaperone-protease complex	specificity factor for ClpA-ClpP chaperone-protease complex // ClpS // YljA	clpS // yljA // b0881 // ECK0872	G6463
EG10158	lopP	b0437	ECK0431	clpP	EG10158-MONOMER		ATP-dependent Clp protease proteolytic subunit	ATP-dependent Clp protease proteolytic subunit // LopP // heat shock protein F21.5 // ClpP	clpP // lopP // b0437 // ECK0431	EG10158
EG10157	htpM	b2592	ECK2590	clpB	MONOMER0-4519 // EG10157-MONOMER		ClpB80 // protein disaggregase	ClpB80 // HtpM // ClpB // ClpB79 // truncated ClpB // protein disaggregase // F84.1 // F68.5 // E89 // chaperone protein ClpB // ClpB95	clpB // htpM // b2592 // ECK2590	EG10157
EG10156	lopD	b0882	ECK0873	clpA	EG10156-MONOMER		ATP-dependent Clp protease ATP-binding subunit ClpA	ATP-dependent Clp protease ATP-binding subunit ClpA // LopD // ATP-binding component of serine protease // ClpA	clpA // lopD // b0882 // ECK0873	EG10156
G6850	ynfJ // mriT	b1592	ECK1587	clcB	YNFJ-MONOMER		putative chloride:H<sup>+</sup> antiporter ClcB	putative chloride:H<sup>+</sup> antiporter ClcB // MriT // ClcB // YnfJ // ClC-ec2	clcB // ynfJ // mriT // b1592 // ECK1587	G6850
EG12331	eriC // yadQ	b0155	ECK0154	clcA	YADQ-MONOMER		chloride:H<sup>+</sup> antiporter ClcA	chloride:H<sup>+</sup> antiporter ClcA // EriC // ClcA // YadQ // ClC-ec1	clcA // eriC // yadQ // b0155 // ECK0154	EG12331
G6340	ybdU	b0614	ECK0607	citX	G6340-MONOMER			YbdU // CitX	citX // ybdU // b0614 // ECK0607	G6340
G6338	ybdS	b0612	ECK0605	citT	B0612-MONOMER			YbdS // CitT // CitT citrate DASS Transporter	citT // ybdS // b0612 // ECK0605	G6338
G6332	ybdO	b0603	ECK0597	citR	G6332-MONOMER		DNA-binding transcriptional repressor CitR	DNA-binding transcriptional repressor CitR // CitR // YbdO	citR // ybdO // b0603 // ECK0597	G6332
G6339	ybdT	b0613	ECK0606	citG	G6339-MONOMER			YbdT // CitG	citG // ybdT // b0613 // ECK0606	G6339
G6341	ybdV	b0615	ECK0608	citF	CITTRANS-MONOMER		citrate lyase &alpha; subunit	citrate lyase &alpha; subunit // YbdV // CitF // citrate lyase, citrate-ACP transferase &alpha; subunit // citrate lyase, citrate-acyl carrier protein transferase &alpha; subunit // citrate lyase citrate-acyl carrier protein transferase subunit	citF // ybdV // b0615 // ECK0608	G6341
G6342	ybdW	b0616	ECK0609	citE	CITRYLY-MONOMER		citrate lyase &beta; subunit	citrate lyase &beta; subunit // YbdW // CitE // citrate lyase, citryl-ACP lyase &beta; subunit // citrate lyase citryl-acyl carrier protein lyase subunit	citE // ybdW // b0616 // ECK0609	G6342
G6343	ybdX	b0617	ECK0610	citD	ACPSUB-MONOMER		citrate lyase acyl carrier protein	citrate lyase acyl carrier protein // YbdX // CitD // citrate lyase, acyl carrier &gamma; subunit	citD // ybdX // b0617 // ECK0610	G6343
G6344	ybeO	b0618	ECK0611	citC	CITC-MONOMER			YbeO // CitC	citC // ybeO // b0618 // ECK0611	G6344
EG10155	cir // feuA	b2155	ECK2148	cirA	EG10155-MONOMER		Fe-catecholate outer membrane transporter CirA	Fe-catecholate outer membrane transporter CirA // Cir // FeuA // CirA // colicin I receptor // iron-catecholate outer membrane transporter CirA	cirA // cir // feuA // b2155 // ECK2148	EG10155
EG11250	chpBI // yjfB	b4224	ECK4220	chpS	EG11250-MONOMER		ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system	ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system // YjfB // ChpS // ChpBI	chpS // chpBI // yjfB // b4224 // ECK4220	EG11250
EG12096	yjfE // chpBK	b4225	ECK4221	chpB	EG12096-MONOMER		endoribonuclease toxin ChpB	endoribonuclease toxin ChpB // YjfE // ChpB // ChpBK // ChpB toxin of the ChpB-ChpS toxin-antitoxin system	chpB // yjfE // chpBK // b4225 // ECK4221	EG12096
G6937	ydjQ	b1741	ECK1739	cho	G6937-MONOMER		excinuclease Cho	excinuclease Cho // YdjQ // Cho // sosD // endonuclease of nucleotide excision repair	cho // ydjQ // b1741 // ECK1739	G6937
G0-17083		b4808	ECK4665	chiZ	RNA0-411		small regulatory RNA ChiZ	small regulatory RNA ChiZ // ChiZ	chiZ // b4808 // ECK4665	G0-17083
G0-9382	sroB // rybC // micM	b4585	ECK4396	chiX	RNA0-123		small regulatory RNA ChiX	small regulatory RNA ChiX // SroB // RybC // MicM // ChiX	chiX // sroB // rybC // micM // b4585 // ECK4396	G0-9382
G6371	ybfN	b0682	ECK0670	chiQ	G6371-MONOMER		lipoprotein ChiQ	lipoprotein ChiQ // YbfN // ChiQ	chiQ // ybfN // b0682 // ECK0670	G6371
G6370	ybfM	b0681	ECK0669	chiP	G6370-MONOMER		chitooligosaccharide outer membrane channel	chitooligosaccharide outer membrane channel // ChiP // YbfM	chiP // ybfM // b0681 // ECK0669	G6370
EG11237	yheB	b3338	ECK3325	chiA	EG11237-MONOMER		endochitinase	endochitinase // ChiA // YheB	chiA // yheB // b3338 // ECK3325	EG11237
EG10151		b1881	ECK1882	cheZ	CHEZ-MONOMER		chemotaxis protein CheZ	chemotaxis protein CheZ // CheZ	cheZ // b1881 // ECK1882	EG10151
EG10150		b1882	ECK1883	cheY	MONOMER0-4170 // PHOSPHO-CHEY // CHEY-MONOMER		CheY-acetylated // CheY-P<sup>asp</sup> // chemotaxis protein CheY	CheY-acetylated // modified chemotaxis regulator transmitting signal to flagellar motor component // acetylated CheY // CheY-P<sup>asp</sup> // CheY // phosphorylated chemotaxis regulator protein CheY // phospho-CheY // chemotaxis protein CheY // chemotaxis response regulator protein CheY	cheY // b1882 // ECK1883	EG10150
EG10149		b1887	ECK1888	cheW	CHEW-MONOMER		chemotaxis protein CheW	chemotaxis protein CheW // purine-binding chemotaxis protein // CheW	cheW // b1887 // ECK1888	EG10149
EG10148	cheX	b1884	ECK1885	cheR	CHER-MONOMER		chemotaxis protein methyltransferase	chemotaxis protein methyltransferase // CheX // CheR // MCP O-methyltransferase // methyl-accepting chemotaxis protein O-methyltransferase // S-adenosyl-L-methionine:protein-L-glutamate O-methyltransferase	cheR // cheX // b1884 // ECK1885	EG10148
EG10147		b1883	ECK1884	cheB	PHOSPHO-CHEB // CHEB-MONOMER		CheB-P<SUP>asp</SUP> // protein-glutamate methylesterase/protein glutamine deamidase	CheB-P<SUP>asp</SUP> // CheB // protein-glutamate methylesterase-P<sup>asp</sup> // CheB-phosphate // phospho-CheB // peptidoglutaminase II // protein-glutamate methylesterase/protein glutamine deamidase // chemotaxis protein CheB	cheB // b1883 // ECK1884	EG10147
EG10146		b1888	ECK1889	cheA	PROTEIN-CHEA // CHEA-SMALL		chemotaxis protein CheA // chemotaxis protein CheA(S)	chemotaxis protein CheA // CheA // CheA(L) // chemotaxis protein CheA(S) // CheA(S) // CheAS	cheA // b1888 // ECK1889	EG10146
EG10143	celD	b1735	ECK1733	chbR	EG10143-MONOMER		DNA binding transcriptional dual regulator ChbR	DNA binding transcriptional dual regulator ChbR // CelD // ChbR	chbR // celD // b1735 // ECK1733	EG10143
EG12198	celG // ydjC	b1733	ECK1731	chbG	EG12198-MONOMER		chitooligosaccharide monodeacetylase ChbG	chitooligosaccharide monodeacetylase ChbG // ChbG // YdjC // CelG // chitin disaccharide deacetylase	chbG // celG // ydjC // b1733 // ECK1731	EG12198
EG10144	ydjD // celF	b1734	ECK1732	chbF	EG10144-MONOMER		monoacetylchitobiose-6-phosphate hydrolase	monoacetylchitobiose-6-phosphate hydrolase // YdjD // ChbF // CelF	chbF // ydjD // celF // b1734 // ECK1732	EG10144
EG10141	celB // hic	b1737	ECK1735	chbC	CELB-MONOMER		<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIC component	<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIC component // Hic // CelB // EIIC<sup>cel</sup> // Enzyme IIC<sup>cel</sup> // EIIC<sup>chb</sup> // Enzyme IIC<sup>chb</sup> // ChbC	chbC // celB // hic // b1737 // ECK1735	EG10141
EG10140	celA	b1738	ECK1736	chbB	CELA-MONOMER		<I>N,N'</I>-diacetylchitobiose-specific PTS enzyme IIB component	<I>N,N'</I>-diacetylchitobiose-specific PTS enzyme IIB component // CelA // Enzyme IIB<sup>cel</sup> // EIIB<sup>cel</sup> // EII<sup>chb</sup> // Enzyme IIB<sup>chb</sup> // ChbB	chbB // celA // b1738 // ECK1736	EG10140
EG10142	celC	b1736	ECK1734	chbA	CELC-MONOMER		<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIA component	<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIA component // CelC // EIIA<sup>chb</sup> // Enzyme IIA<sup>chb</sup> // EIII<sup>chb</sup> // Enzyme III<sup>chb</sup> // ChbA	chbA // celC // b1736 // ECK1734	EG10142
EG12403		b1218	ECK1212	chaC	EG12403-MONOMER		glutathione-specific &gamma;-glutamylcyclotransferase	glutathione-specific &gamma;-glutamylcyclotransferase // ChaC	chaC // b1218 // ECK1212	EG12403
EG12402		b1217	ECK1211	chaB	EG12402-MONOMER		putative cation transport regulator ChaB	putative cation transport regulator ChaB // ChaB	chaB // b1217 // ECK1211	EG12402
EG11753		b1216	ECK1210	chaA	CHAA-MONOMER		Na<sup>+</sup>/K<sup>+</sup>:H<sup>+</sup> antiporter ChaA	Na<sup>+</sup>/K<sup>+</sup>:H<sup>+</sup> antiporter ChaA // ChaA	chaA // b1216 // ECK1210	EG11753
EG11531	cdfA	b1661	ECK1657	cfa	CFA-MONOMER		cyclopropane fatty acyl phospholipid synthase	cyclopropane fatty acyl phospholipid synthase // Cfa // CdfA	cfa // cdfA // b1661 // ECK1657	EG11531
G6936	ydjP	b1731	ECK1729	cedA	G6936-MONOMER		cell division modulator	cell division modulator // YdjP // CedA	cedA // ydjP // b1731 // ECK1729	G6936
EG12406	ybiH	b0796	ECK0785	cecR	EG12406-MONOMER		DNA-binding transcriptional dual regulator CecR	DNA-binding transcriptional dual regulator CecR // CecR // YbiH // CecR	cecR // ybiH // b0796 // ECK0785	EG12406
EG10139	cds	b0175	ECK0174	cdsA	CDPDIGLYSYN-MONOMER		CDP-diglyceride synthetase	CDP-diglyceride synthetase // Cds // CdsA	cdsA // cds // b0175 // ECK0174	EG10139
EG10138		b3918	ECK3910	cdh	CDPDIGLYPYPHOSPHA-MONOMER			Cdh	cdh // b3918 // ECK3910	EG10138
G6971	yeaI	b1785	ECK1783	cdgI	G6971-MONOMER		putative c-di-GMP binding protein CdgI	putative c-di-GMP binding protein CdgI // CdgI // YeaI	cdgI // yeaI // b1785 // ECK1783	G6971
EG10137		b2143	ECK2136	cdd	CYTIDEAM-MONOMER		cytidine/deoxycytidine deaminase	cytidine/deoxycytidine deaminase // Cdd	cdd // b2143 // ECK2136	EG10137
EG12335	sdaR // yaeG	b0162	ECK0161	cdaR	EG12335-MONOMER		DNA-binding transcriptional activator CdaR	DNA-binding transcriptional activator CdaR // SdaR // CdaR // YaeG // CdaR	cdaR // sdaR // yaeG // b0162 // ECK0161	EG12335
EG12244	yhjA	b3518	ECK3503	ccp	EG12244-MONOMER		cytochrome <I>c</i> peroxidase	cytochrome <I>c</i> peroxidase // YhjA // tri-heme CCP // Ccp	ccp // yhjA // b3518 // ECK3503	EG12244
EG12052	yejP	b2194	ECK2186	ccmH	EG12052-MONOMER		holocytochrome <I>c</I> synthase CcmH component	holocytochrome <I>c</I> synthase CcmH component // YejP // cytochrome <I>c</I> maturation protein H // CcmH // thiol:disulfide oxidoreductase CcmH	ccmH // yejP // b2194 // ECK2186	EG12052
EG12053	yejQ // dsbE	b2195	ECK2187	ccmG	EG12053-MONOMER		thiol:disulfide oxidoreductase CcmG	thiol:disulfide oxidoreductase CcmG // YejQ // cytochrome <i>c</i> maturation protein G // DsbE // CcmG	ccmG // yejQ // dsbE // b2195 // ECK2187	EG12053
EG12054	yejR	b2196	ECK2188	ccmF	EG12054-MONOMER		holocytochrome <I>c</I> synthase CcmF component	holocytochrome <I>c</I> synthase CcmF component // YejR // CcmF // cytochrome <i>c</i> heme lyase // cytochrome <i>c</i> maturation protein F	ccmF // yejR // b2196 // ECK2188	EG12054
EG12055	yejS	b2197	ECK2189	ccmE	CCME-MONOMER		periplasmic heme chaperone	periplasmic heme chaperone // YejS // cyctochrome <i>c</i> maturation protein E // CcmE	ccmE // yejS // b2197 // ECK2189	EG12055
EG12169	yojM	b2198	ECK2190	ccmD	EG12169-MONOMER		cytochrome <i>c</i> maturation protein D	cytochrome <i>c</i> maturation protein D // YojM // CcmD	ccmD // yojM // b2198 // ECK2190	EG12169
EG12057	yejT // yejU	b2199	ECK2191	ccmC	CCMC-MONOMER		cytochrome <i>c</i> maturation protein C	cytochrome <i>c</i> maturation protein C // YejU // YejT // CcmC	ccmC // yejT // yejU // b2199 // ECK2191	EG12057
EG12058	yejV	b2200	ECK2192	ccmB	CCMB-MONOMER		cytochrome <i>c</i> maturation protein B	cytochrome <i>c</i> maturation protein B // YejV // heme trafficking system protein B // CcmB	ccmB // yejV // b2200 // ECK2192	EG12058
EG12059	yejW	b2201	ECK2193	ccmA	CCMA-MONOMER		cytochrome <i>c</i> maturation protein A	cytochrome <i>c</i> maturation protein A // YejW // heme trafficking system protein A // CcmA	ccmA // yejW // b2201 // ECK2193	EG12059
EG10136		b3056	ECK3046	cca	EG10136-MONOMER		fused CCA tRNA nucleotidyltransferase/phosphohydrolase	fused CCA tRNA nucleotidyltransferase/phosphohydrolase // Cca // CCA-adding enzyme // fused CCA tRNA nucleotidyltransferase / 2',3'-cyclic phosphodiesterase / 2' nucleotidase and phosphatase	cca // b3056 // ECK3046	EG10136
G7085	yeeV	b2005	ECK1998	cbtA	G7085-MONOMER		CP4-44 prophage; cytoskeleton-binding toxin CbtA	CP4-44 prophage; cytoskeleton-binding toxin CbtA // CbtA // YeeV // CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system	cbtA // yeeV // b2005 // ECK1998	G7085
EG11727	yieJ	b3717	ECK3710	cbrC	EG11727-MONOMER		PF03691 family colicin E2 tolerance protein CbrC	PF03691 family colicin E2 tolerance protein CbrC // YieJ // CbrC	cbrC // yieJ // b3717 // ECK3710	EG11727
EG11726	yieI	b3716	ECK3709	cbrB	EG11726-MONOMER		putative inner membrane protein	putative inner membrane protein // YieI // CbrB	cbrB // yieI // b3716 // ECK3709	EG11726
EG11714	yidS	b3690	ECK3682	cbrA	EG11714-MONOMER		colicin M resistance protein	colicin M resistance protein // YidS // CbrA	cbrA // yidS // b3690 // ECK3682	EG11714
EG12194	yccD	b0999	ECK0990	cbpM	EG12194-MONOMER		chaperone modulator CbpM	chaperone modulator CbpM // YccD // CbpM	cbpM // yccD // b0999 // ECK0990	EG12194
EG12193		b1000	ECK0991	cbpA	EG12193-MONOMER		curved DNA-binding protein	curved DNA-binding protein // CbpA // co-chaperone CbpA	cbpA // b1000 // ECK0991	EG12193
G7071		b1987	ECK1982	cbl	G7071-MONOMER		DNA-binding transcriptional activator Cbl	DNA-binding transcriptional activator Cbl // Cbl // Cbl	cbl // b1987 // ECK1982	G7071
G7084	yeeU	b2004	ECK1997	cbeA	G7084-MONOMER		CP4-44 prophage; cytoskeleton bundling-enhancing antitoxin CbeA	CP4-44 prophage; cytoskeleton bundling-enhancing antitoxin CbeA // CbeA // YeeU // CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system	cbeA // yeeU // b2004 // ECK1997	G7084
G7426	ygcH // cse3 // cas6e	b2756	ECK2751	casE	G7426-MONOMER		pre-CRISPR RNA endonuclease	pre-CRISPR RNA endonuclease // YgcH // CasE // Cas6e // crRNA endonuclease	casE // ygcH // cse3 // cas6e // b2756 // ECK2751	G7426
G7427	ygcI // cas5e	b2757	ECK2752	casD	G7427-MONOMER		type I-E CRISPR system Cascade subunit CasD	type I-E CRISPR system Cascade subunit CasD // YgcI // CasD // Cas5e // Cascade subunit D	casD // ygcI // cas5e // b2757 // ECK2752	G7427
G7428	ygcJ // cse4 // cas7	b2758	ECK2753	casC	G7428-MONOMER		type I-E CRISPR system Cascade subunit CasC	type I-E CRISPR system Cascade subunit CasC // YgcJ // CasC // Cas7 // Cascade subunit C	casC // ygcJ // cse4 // cas7 // b2758 // ECK2753	G7428
G7429	ygcK // cse2	b2759	ECK2754	casB	G7429-MONOMER		type I-E CRISPR system Cascade subunit CasB	type I-E CRISPR system Cascade subunit CasB // YgcK // CasB // Cse2 // Cascade subunit B	casB // ygcK // cse2 // b2759 // ECK2754	G7429
G7430	ygcL // cse1	b2760	ECK2755	casA	G7430-MONOMER		type I-E CRISPR system Cascade subunit CasA	type I-E CRISPR system Cascade subunit CasA // YgcL // CasA // Cse1 // Cascade subunit A	casA // ygcL // cse1 // b2760 // ECK2755	G7430
EG12634	ygcB	b2761	ECK2756	cas3	EG12634-MONOMER		CRISPR-associated endonuclease/helicase Cas3	CRISPR-associated endonuclease/helicase Cas3 // YgcB // Cas3	cas3 // ygcB // b2761 // ECK2756	EG12634
EG12845	ygbF	b2754	ECK2749	cas2	EG12845-MONOMER		CRISPR-associated endoribonuclease Cas2	CRISPR-associated endoribonuclease Cas2 // YgbF // Cas2	cas2 // ygbF // b2754 // ECK2749	EG12845
G7425	ygbT	b2755	ECK2750	cas1	G7425-MONOMER		multifunctional nuclease Cas1	multifunctional nuclease Cas1 // YgbT // Cas1	cas1 // ygbT // b2755 // ECK2750	G7425
EG10135	pyrA	b0033	ECK0034	carB	CARBPSYN-LARGE		carbamoyl-phosphate synthetase large subunit	carbamoyl-phosphate synthetase large subunit // CarB // PyrA // carbamoyl phosphate synthetase, &beta; chain // carbamoyl-phosphate synthetase subunit &beta;	carB // pyrA // b0033 // ECK0034	EG10135
EG10134	arg // pyrA	b0032	ECK0033	carA	CARBPSYN-SMALL		carbamoyl-phosphate synthetase small subunit	carbamoyl-phosphate synthetase small subunit // CarA // Arg // PyrA // carbamoyl phosphate synthetase, &alpha; chain // carbamoyl-phosphate synthetase subunit &alpha;	carA // arg // pyrA // b0032 // ECK0033	EG10134
EG12319	yadF	b0126	ECK0125	can	EG12319-MONOMER		carbonic anhydrase 2	carbonic anhydrase 2 // YadF // Can // CynT2	can // yadF // b0126 // ECK0125	EG12319
EG11561	yaaP	b0040	ECK0041	caiT	CAIT-MONOMER		L-carnitine:&gamma;-butyrobetaine antiporter	L-carnitine:&gamma;-butyrobetaine antiporter // YaaP // CaiT	caiT // yaaP // b0040 // ECK0041	EG11561
G6088		b0034	ECK0035	caiF	G6088-MONOMER		DNA-binding transcriptional activator CaiF	DNA-binding transcriptional activator CaiF // CaiF // CaiF	caiF // b0034 // ECK0035	G6088
EG12608		b0035	ECK0036	caiE	CAIE-MONOMER		putative transferase CaiE	putative transferase CaiE // CaiE	caiE // b0035 // ECK0036	EG12608
EG11557	yaaL	b0036	ECK0037	caiD	CARNRACE-MONOMER			YaaL // CaiD	caiD // yaaL // b0036 // ECK0037	EG11557
EG11558	yaaM	b0037	ECK0038	caiC	CAIC-MONOMER		carnitine&mdash;CoA ligase	carnitine&mdash;CoA ligase // YaaM // CaiC	caiC // yaaM // b0037 // ECK0038	EG11558
EG11559	yaaN	b0038	ECK0039	caiB	CARNDEHYDRA-MONOMER		&gamma;-butyrobetainyl-CoA:carnitine CoA transferase	&gamma;-butyrobetainyl-CoA:carnitine CoA transferase // YaaN // CaiB	caiB // yaaN // b0038 // ECK0039	EG11559
EG11560	yaaO	b0039	ECK0040	caiA	CROBETREDUCT-MONOMER			YaaO // CaiA	caiA // yaaO // b0039 // ECK0040	EG11560
EG10133		b4133	ECK4127	cadC	PD00436		DNA-binding transcriptional activator CadC	DNA-binding transcriptional activator CadC // CadC // CadC	cadC // b4133 // ECK4127	EG10133
EG10132		b4132	ECK4126	cadB	CADB-MONOMER		lysine:cadaverine antiporter	lysine:cadaverine antiporter // CadB // CadB	cadB // b4132 // ECK4126	EG10132
EG10131	ldcI	b4131	ECK4125	cadA	LYSDECARBOX-MONOMER		lysine decarboxylase 1	lysine decarboxylase 1 // LdcI // CadA	cadA // ldcI // b4131 // ECK4125	EG10131
G0-8897		b4806	ECK4663	C0293	RNA0-409		e14 prophage; small regulatory RNA C0293	e14 prophage; small regulatory RNA C0293 // C0293	C0293 // b4806 // ECK4663	G0-8897
EG10130	cobA	b1270	ECK1264	btuR	COBALADENOSYLTRANS-MONOMER		cobinamide/cobalamin adenosyltransferase	cobinamide/cobalamin adenosyltransferase // CobA // BtuR	btuR // cobA // b1270 // ECK1264	EG10130
EG12334	yadT	b0158	ECK0157	btuF	EG12334-MONOMER		vitamin B<sub>12</sub> ABC transporter periplasmic binding protein	vitamin B<sub>12</sub> ABC transporter periplasmic binding protein // BtuF // YadT	btuF // yadT // b0158 // ECK0157	EG12334
EG10129		b1710	ECK1708	btuE	BTUE-MONOMER		thioredoxin/glutathione peroxidase BtuE	thioredoxin/glutathione peroxidase BtuE // BtuE	btuE // b1710 // ECK1708	EG10129
